Cal Temp (C)	Cal Pressure (mmHg)	Cal Date	Filename
 22.8506670514139 	 741.717492100257 	 08/26/16 	 PorterTest_StraightInlet-1-Infusion-160826.csv 
			 NA 
			 PorterTest_StraightInlet-1-Infusion-160826.csv 
"BIOSF"	"MFCFlow1"	"Error"
49.53	50.004062	NA	NA	NA	298
49.550167	50.002187	NA	NA	NA	299
49.547583	50.000729	NA	NA	NA	300
49.5504	49.994792	NA	NA	NA	301
49.539567	49.998333	NA	NA	NA	302
170.2455	170.000208	NA	NA	NA	305
170.14	170	NA	NA	NA	306
170.127167	169.998333	NA	NA	NA	307
170.0685	169.998646	NA	NA	NA	308
169.9685	169.998854	NA	NA	NA	309
169.899167	170.001563	NA	NA	NA	310
169.850833	169.998542	NA	NA	NA	311
169.775	170.000104	NA	NA	NA	312
169.766167	169.999896	NA	NA	NA	313
169.766167	170.001875	NA	NA	NA	314
169.6895	169.999167	NA	NA	NA	315
169.623333	169.998542	NA	NA	NA	316
169.615333	169.998542	NA	NA	NA	317
69.042617	70.000313	NA	NA	NA	319
69.46525	69.999688	NA	NA	NA	320
69.487683	69.997604	NA	NA	NA	321
69.506867	69.998854	NA	NA	NA	322
69.5354	70.001146	NA	NA	NA	323
69.5498	70.001146	NA	NA	NA	324
69.55875	69.999688	NA	NA	NA	325
69.5796	69.997292	NA	NA	NA	326
69.6101	70.0025	NA	NA	NA	327
69.616	70.001458	NA	NA	NA	328
69.617967	69.995312	NA	NA	NA	329
69.6237	69.997187	NA	NA	NA	330
69.657	70.005521	NA	NA	NA	331
69.653817	70.002708	NA	NA	NA	332
149.906	149.999687	NA	NA	NA	335
149.858667	149.999375	NA	NA	NA	336
149.82	149.997813	NA	NA	NA	337
149.7885	150.000208	NA	NA	NA	338
149.725333	149.999479	NA	NA	NA	339
149.6935	149.998854	NA	NA	NA	340
149.677667	150.000417	NA	NA	NA	341
149.629167	150.000417	NA	NA	NA	342
149.578	150.000417	NA	NA	NA	343
149.565167	150.000417	NA	NA	NA	344
149.546667	149.998854	NA	NA	NA	345
149.511	149.997813	NA	NA	NA	346
149.495833	150.001354	NA	NA	NA	347
89.523	90.001667	NA	NA	NA	350
89.523	90.002292	NA	NA	NA	351
89.523	89.996979	NA	NA	NA	352
89.56	89.997187	NA	NA	NA	353
89.56	90.005729	NA	NA	NA	354
89.56	90.002083	NA	NA	NA	355
89.597	89.999792	NA	NA	NA	356
89.597	90.005521	NA	NA	NA	357
